dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1498856400,2017-06-30 21:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,16.99,10000,7.9,16.18,16.96,19.17,1019,,,55,5.14,180,,,,,,0,800,Clear,sky is clear,01d
1498860000,2017-06-30 22:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,15.99,10000,5.87,14.98,15.96,16.17,1019,,,51,2.1,270,,,,,,0,800,Clear,sky is clear,01n
1498863600,2017-06-30 23:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,15.08,10000,7.86,14.26,11.64,20.68,1019,,,62,3.6,360,,,,,,0,800,Clear,sky is clear,01n
1498867200,2017-07-01 00:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,11.99,10000,5.84,10.97,10.06,12.01,1018,,,66,4.63,20,,,,,,0,800,Clear,sky is clear,01n
1498870800,2017-07-01 01:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,12.45,10000,4.42,11.27,9.58,17.68,1018,,,58,4.63,20,,,,,,0,800,Clear,sky is clear,01n
1498874400,2017-07-01 02:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,8.86,8000,3.9,7.78,7.15,10.01,1018,,,71,2.1,300,,,,,,0,800,Clear,sky is clear,01n
1498878000,2017-07-01 03:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,7.55,8000,3.41,7.55,6.36,8.8,1017,,,75,1.03,0,,,,,,0,800,Clear,sky is clear,01n
1498881600,2017-07-01 04:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,7.02,8000,3.99,7.02,6.08,8.87,1017,,,81,0,0,,,,,,0,800,Clear,sky is clear,01n
1498885200,2017-07-01 05:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,7.14,8000,4.96,6.34,4.96,12.84,1017,,,86,1.54,330,,,,,,0,800,Clear,sky is clear,01n
1498888800,2017-07-01 06:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,4.99,5000,2.85,3.26,4.96,5.96,1017,,,86,2.1,20,,,,,,0,721,Haze,haze,50n
1498892400,2017-07-01 07:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,6.96,4000,4.78,5.56,4.69,11.99,1016,,,86,2.1,10,,,,,,0,701,Mist,mist,50n
1498896000,2017-07-01 08:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,6.11,4000,3.95,6.11,3.83,11.1,1015,,,86,1.03,0,,,,,,0,701,Mist,mist,50n
1498899600,2017-07-01 09:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,5.26,4000,4.22,5.26,2.94,10.26,1014,,,93,1.03,0,,,,,,0,701,Mist,mist,50n
1498903200,2017-07-01 10:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,5.19,4000,3.04,5.19,1.93,9.57,1014,,,86,1.03,0,,,,,,0,701,Mist,mist,50n
1498906800,2017-07-01 11:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,5.12,6000,2.97,5.12,1.7,9.51,1014,,,86,1.03,0,,,,,,0,800,Clear,sky is clear,01n
1498910400,2017-07-01 12:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,4.8,8000,1.47,4.8,3.66,7.17,1015,,,79,1.03,70,,,,,,0,800,Clear,sky is clear,01d
1498914000,2017-07-01 13:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,3.99,8000,1.86,3.99,3.96,8.17,1014,,,86,1.03,0,,,,,,0,711,Smoke,smoke,50d
1498917600,2017-07-01 14:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,7.99,8000,2.86,7.99,7.96,14.17,1014,,,70,1.03,0,,,,,,0,800,Clear,sky is clear,01d
1498921200,2017-07-01 15:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,10.99,10000,4.89,9.87,10.96,19.17,1014,,,66,1.54,30,,,,,,0,800,Clear,sky is clear,01d
1498924800,2017-07-01 16:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,13.99,10000,5.87,12.96,13.96,22.17,1014,,,58,1.03,0,,,,,,0,800,Clear,sky is clear,01d
1498928400,2017-07-01 17:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,17.99,10000,5.89,17.02,17.96,24.17,1014,,,45,1.03,0,,,,,,0,800,Clear,sky is clear,01d
1498932000,2017-07-01 18:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,21.32,10000,6.05,20.47,20.96,25.17,1013,,,37,2.1,20,,,,,,0,800,Clear,sky is clear,01d
1498935600,2017-07-01 19:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,21.99,10000,4.56,21.08,21.96,27.17,1012,,,32,1.54,310,,,,,,0,800,Clear,sky is clear,01d
1498939200,2017-07-01 20:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,23.99,10000,6.74,23.31,23.96,26.17,1012,,,33,0.51,0,,,,,,0,800,Clear,sky is clear,01d
1498942800,2017-07-01 21:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,22.99,10000,9.75,22.47,22.96,25.17,1013,,,43,0,0,,,,,,0,800,Clear,sky is clear,01d
1498946400,2017-07-01 22:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,19.99,10000,6.7,19.14,19.96,20.17,1013,,,42,1.54,240,,,,,,0,800,Clear,sky is clear,01n
1498950000,2017-07-01 23:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,16.82,10000,6.64,15.89,10.65,20.77,1014,,,51,1.54,170,,,,,,0,800,Clear,sky is clear,01n
1498953600,2017-07-02 00:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,13.99,10000,6.83,13.06,11.56,14.01,1014,,,62,3.1,150,,,,,,0,800,Clear,sky is clear,01n
1498957200,2017-07-02 01:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,13.5,10000,6.37,12.52,10.56,18.03,1015,,,62,2.6,140,,,,,,0,800,Clear,sky is clear,01n
1498960800,2017-07-02 02:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,9.37,10000,6.28,8.89,8.24,10.79,1015,,,81,1.54,340,,,,,,0,800,Clear,sky is clear,01n
1498964400,2017-07-02 03:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,8.65,10000,5.58,8.65,6.03,10.58,1015,,,81,1.03,0,,,,,,0,800,Clear,sky is clear,01n
1498968000,2017-07-02 04:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,7.48,8000,5.46,7.48,5.52,10.51,1015,,,87,0.51,0,,,,,,0,800,Clear,sky is clear,01n
1498971600,2017-07-02 05:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,7.7,7000,5.51,7.7,3.89,14.43,1015,,,86,0.51,0,,,,,,0,800,Clear,sky is clear,01n
1498975200,2017-07-02 06:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,5.99,6000,3.83,5.99,5.96,6.16,1015,,,86,0.51,0,,,,,,0,800,Clear,sky is clear,01n
1498978800,2017-07-02 07:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,6.17,5000,5.12,6.17,3,11.82,1015,,,93,0.51,0,,,,,,0,701,Mist,mist,50n
1498982400,2017-07-02 08:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,5.6,5000,4.56,5.6,1.61,11.83,1015,,,93,0,0,,,,,,0,701,Mist,mist,50n
1498986000,2017-07-02 09:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,4.99,5000,3.95,4.99,4.96,5.01,1015,,,93,1.03,0,,,,,,0,701,Mist,mist,50n
1498989600,2017-07-02 10:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,4.35,5000,2.22,4.35,-0.95,7.76,1015,,,86,0.5,0,,,,,,0,701,Mist,mist,50n
1498993200,2017-07-02 11:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,5.21,,4.17,5.21,-0.22,8.66,1016,,,93,0.67,303,,,,,,84,741,Fog,fog,50n
1498996800,2017-07-02 12:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,3.96,300,3.67,1.58,-1.86,7.2,1017,,,98,2.6,140,,,,,,100,741,Fog,fog,50d
1499000400,2017-07-02 13:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,4.98,400,4.98,3.92,-0.25,8.59,1016,,,100,1.5,290,,,,,,100,741,Fog,fog,50d
1499004000,2017-07-02 14:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,9.02,400,9.02,9.02,3.95,13.18,1016,,,100,0,0,,,,,,75,741,Fog,fog,50d
1499007600,2017-07-02 15:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,6.99,500,6.99,6.17,6.96,15.17,1016,,,100,1.54,250,,,,,,40,741,Fog,fog,50d
1499011200,2017-07-02 16:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,10.99,7000,5.94,10,10.96,18.17,1015,,,71,0.51,0,,,,,,0,800,Clear,sky is clear,01d
1499014800,2017-07-02 17:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,13.99,10000,6.83,13.06,13.96,20.17,1013,,,62,0.51,0,,,,,,0,800,Clear,sky is clear,01d
1499018400,2017-07-02 18:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,17.28,10000,7.62,16.45,16.96,21.17,1013,,,53,3.1,190,,,,,,0,721,Haze,haze,50d
1499022000,2017-07-02 19:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,15.99,10000,8.96,15.29,15.96,22.17,1013,,,63,5.7,160,,,,,,0,800,Clear,sky is clear,01d
1499025600,2017-07-02 20:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,14.99,8000,9.99,14.42,14.96,22.17,1013,,,72,4.63,170,,,,,,0,800,Clear,sky is clear,01d
1499029200,2017-07-02 21:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,15.99,8000,8.96,15.29,15.96,20.17,1012,,,63,1.03,0,,,,,,0,800,Clear,sky is clear,01d
1499032800,2017-07-02 22:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,14.99,7000,8.92,14.29,14.96,16.17,1012,,,67,2.1,40,,,,,,0,800,Clear,sky is clear,01n
1499036400,2017-07-02 23:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,13.34,6000,9.2,12.71,9.06,16.6,1013,,,76,1.54,240,,,,,,0,800,Clear,sky is clear,01n
1499040000,2017-07-03 00:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,10.99,6000,8.91,10.42,8.96,11.01,1013,,,87,1.03,170,,,,,,0,721,Haze,haze,50n
1499043600,2017-07-03 01:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,11.52,5000,8.38,10.84,6.85,14.66,1014,,,81,3.1,160,,,,,,0,721,Haze,haze,50n
1499047200,2017-07-03 02:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,12.74,5000,10.63,12.34,7.34,18.04,1014,,,87,3.1,150,,,,,,0,711,Smoke,smoke,50n
1499050800,2017-07-03 03:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,10.36,800,9.28,9.88,5.31,14.67,1016,,,93,4.63,160,,,,,,75,741,Fog,fog,50n
1499054400,2017-07-03 04:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,10.28,600,10.28,9.97,5.4,14.12,1016,,,100,4.63,160,,,,,,100,741,Fog,fog,50n
1499058000,2017-07-03 05:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,9.68,800,9.68,7.8,5.64,13.56,1017,,,100,3.6,170,,,,,,100,741,Fog,fog,50n
1499061600,2017-07-03 06:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,7.99,1000,7.99,5.24,7.96,8.46,1017,,,100,4.63,160,,,,,,100,701,Mist,mist,50n
1499065200,2017-07-03 07:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,9.91,2000,9.91,8.08,5.43,13.22,1017,,,100,3.6,150,,,,,,100,701,Mist,mist,50n
1499068800,2017-07-03 08:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,9.49,1500,9.49,9.03,4.51,12.76,1017,,,100,1.54,200,,,,,,100,741,Fog,fog,50n
1499072400,2017-07-03 09:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,9.24,800,9.24,7.54,4.85,12.57,1016,,,100,3.1,230,,,,,,100,741,Fog,fog,50n
1499076000,2017-07-03 10:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,9.82,2000,9.82,8.24,5.44,12.79,1017,,,100,3.1,150,,,,,,100,701,Mist,mist,50n
1499079600,2017-07-03 11:00:00 +0000 UTC,-14400,Arturo Merino Benitez International Airport,-33.401969,-70.792808,10.21,3000,8.15,9.56,5.63,12.88,1017,,,87,1.54,140,,,,,,100,701,Mist,mist,50n
